Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
356,17.0,0.0,0.0,631.0,16.0,37.0,13907.0,0.1,13614.033648939592,0.0,0.0,2925.6530179977417,,,,,,,,,,,,,,,,,,,,,5497.7707685342675,3422.1402400239062,11814.976496869614,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,0.0,677.0,17.0,46.0,13953.0,0.1,11659.002853856931,0.0,0.0,2931.0519363880157,,,,,,,,,,,,,,,,,,,,,5225.161638018109,2286.533206739976,9443.351189030302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,0.0,704.0,18.0,27.0,13980.0,0.1,8483.548731121613,0.0,0.0,2934.332786798477,,,,,,,,,,,,,,,,,,,,,3557.5545342402183,2583.607065904606,7675.756562469904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,0.0,787.0,19.0,83.0,14063.0,0.1,14442.48066359161,0.0,0.0,2944.0728294849396,,,,,,,,,,,,,,,,,,,,,5405.020632062073,2829.580014257067,10158.467032935501,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,0.0,827.0,20.0,40.0,14103.0,0.1,10200.491013751196,0.0,0.0,2948.766042470932,,,,,,,,,,,,,,,,,,,,,4451.725983006341,2739.5595719819185,8590.756678449807,431.86533633257704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,0.0,50.0,1.0,50.0,14153.0,0.1,9720.003674087986,0.0,0.0,3034.842221021652,,,,,,,,,,,,,,,,,,,,,3670.235442050051,2335.285437300843,8044.981076485012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,0.0,66.0,2.0,16.0,14169.0,0.1,4076.1385265966765,0.0,0.0,3037.2833411693573,,,,,,,,,,,,,,,,,,,,,1617.9301836347483,1370.189384942425,3894.7757343282483,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,0.0,121.0,3.0,55.0,14224.0,0.1,15798.538847665986,0.0,0.0,3043.264996767044,,,,,,,,,,,,,,,,,,,,,7656.6742725577515,3228.1766828410728,11822.638503988586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,0.0,159.0,4.0,38.0,14262.0,0.1,11356.30753624291,0.0,0.0,3047.7530946731567,,,,,,,,,,,,,,,,,,,,,4345.364172358664,2550.3496114952604,9902.121365928593,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,0.0,244.0,5.0,85.0,14347.0,0.1,21103.847430789545,0.0,0.0,3057.0127046108246,,,,,,,,,,,,,,,,,,,,,8465.362974899466,4301.84707434118,14206.182832173374,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,0.0,293.0,6.0,49.0,14396.0,0.1,12965.379222265834,0.0,0.0,3062.6859135627747,,,,,,,,,,,,,,,,,,,,,4959.757416960534,2997.5764553923095,10749.003252683577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,0.0,338.0,7.0,45.0,14441.0,0.1,10886.158383158816,0.0,0.0,3068.069598197937,,,,,,,,,,,,,,,,,,,,,5000.489564455569,2472.007431489736,8811.282602952564,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,0.0,354.0,8.0,16.0,14457.0,0.1,4793.778875886222,0.0,0.0,3070.199704885483,,,,,,,,,,,,,,,,,,,,,2115.897625676785,1475.5769742177345,4545.694577877701,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,0.0,390.0,9.0,36.0,14493.0,0.1,8266.224680889305,0.0,0.0,3074.548107624054,,,,,,,,,,,,,,,,,,,,,4052.6767489798212,2020.8836377990356,6945.476024136892,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,0.0,465.0,10.0,75.0,14568.0,0.1,18908.862096030643,0.0,0.0,3082.7102663517,,,,,,,,,,,,,,,,,,,,,7836.746092876867,4046.817089930448,13295.890752344643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,0.0,484.0,11.0,19.0,14587.0,0.1,4863.828502504188,0.0,0.0,3085.3256833553314,,,,,,,,,,,,,,,,,,,,,2156.4900834886466,1606.5786430356034,4544.531564780474,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,0.0,523.0,12.0,39.0,14626.0,0.1,8336.856789605374,0.0,0.0,3089.8552069664,,,,,,,,,,,,,,,,,,,,,3320.831924621183,2070.616449465733,7184.708028775748,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,0.0,603.0,13.0,80.0,14706.0,0.1,20712.952181616503,0.0,0.0,3098.8265681266785,,,,,,,,,,,,,,,,,,,,,7728.847981613513,4325.941418398697,14824.88908920078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,0.0,623.0,14.0,20.0,14726.0,0.1,4842.104763150338,0.0,0.0,3101.2952988147736,,,,,,,,,,,,,,,,,,,,,2124.699808771628,1346.8945356288855,4506.851139063373,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,0.0,656.0,15.0,33.0,14759.0,0.1,8141.149645022391,0.0,0.0,3105.2703697681427,,,,,,,,,,,,,,,,,,,,,2845.3757214643965,2041.110706444626,7348.408995958718,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,0.0,692.0,16.0,36.0,14795.0,0.1,9907.605676694118,0.0,0.0,3109.935400724411,,,,,,,,,,,,,,,,,,,,,3935.321501112784,2518.272888770001,8663.289395259173,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,0.0,750.0,17.0,58.0,14853.0,0.1,10524.65570850333,0.0,0.0,3116.5015428066254,,,,,,,,,,,,,,,,,,,,,4029.9056524120674,2649.984690593299,8353.545995413046,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,0.0,777.0,18.0,27.0,14880.0,0.1,7433.329012823279,0.0,0.0,3119.703521490097,,,,,,,,,,,,,,,,,,,,,3055.8029956172127,1977.2502353370262,6742.436694221643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,0.0,816.0,19.0,39.0,14919.0,0.1,9967.374732174825,0.0,0.0,3124.3414289951324,,,,,,,,,,,,,,,,,,,,,4740.2485827106,2629.4023778044357,8283.51982952524,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,0.0,878.0,20.0,62.0,14981.0,0.1,13694.30265423018,0.0,0.0,3131.590316772461,,,,,,,,,,,,,,,,,,,,,4339.826345960606,3200.094626033524,11227.028180527092,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,0.0,20.0,1.0,20.0,15001.0,0.1,4745.515558353669,0.0,0.0,3221.538151741028,,,,,,,,,,,,,,,,,,,,,2010.703038658284,1531.9557910188296,4431.563055424968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,0.0,48.0,2.0,28.0,15029.0,0.1,4511.93169832198,0.0,0.0,3225.0449500083923,,,,,,,,,,,,,,,,,,,,,2094.4886605876904,1104.9340785842173,4005.1779138428974,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,0.0,73.0,3.0,25.0,15054.0,0.1,5911.928227607178,0.0,0.0,3228.5186965465546,,,,,,,,,,,,,,,,,,,,,2743.827621456427,1556.9397636269296,5332.079708441046,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,0.0,113.0,4.0,40.0,15094.0,0.1,12574.911287557226,0.0,0.0,3233.0496447086334,,,,,,,,,,,,,,,,,,,,,5294.977479125935,2818.0334700745025,10669.238134789153,974.8240008734663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,0.0,184.0,5.0,71.0,15165.0,0.1,20855.72365005621,0.0,0.0,3241.5567378997803,,,,,,,,,,,,,,,,,,,,,7332.617868143605,4605.031658346564,16000.7597167282,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,0.0,247.0,6.0,63.0,15228.0,0.1,16294.455201574203,0.0,0.0,3248.5740292072296,,,,,,,,,,,,,,,,,,,,,6708.874188635767,3498.472177851192,12312.890993504398,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,0.0,275.0,7.0,28.0,15256.0,0.1,6829.5020924539895,0.0,0.0,3252.077308177948,,,,,,,,,,,,,,,,,,,,,2633.407772104463,1822.919972140049,6215.8431958624005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,0.0,292.0,8.0,17.0,15273.0,0.1,4678.227350123917,0.0,0.0,3254.2797288894653,,,,,,,,,,,,,,,,,,,,,1919.019535658529,1647.1231691652526,4440.357136069752,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,0.0,347.0,9.0,55.0,15328.0,0.1,14520.27227986596,0.0,0.0,3260.7951860427856,,,,,,,,,,,,,,,,,,,,,5964.679432977273,4000.800108765232,11467.910000743246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,0.0,403.0,10.0,56.0,15384.0,0.1,17295.014118812687,0.0,0.0,3267.074470281601,,,,,,,,,,,,,,,,,,,,,7387.76680744462,3973.391355083511,13425.022657528512,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,0.0,431.0,11.0,28.0,15412.0,0.1,6596.925312261224,0.0,0.0,3270.481234073639,,,,,,,,,,,,,,,,,,,,,2631.5770287737664,1777.0915618259075,5979.067181108629,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,0.0,465.0,12.0,34.0,15446.0,0.1,9118.397661240988,0.0,0.0,3274.5495884418488,,,,,,,,,,,,,,,,,,,,,3822.941041641854,2362.1600909322183,7977.346910603773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,0.0,489.0,13.0,24.0,15470.0,0.1,7755.180860064925,0.0,0.0,3277.565278530121,,,,,,,,,,,,,,,,,,,,,2716.1528536168857,2180.8918093794673,7247.530022647557,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,0.0,515.0,14.0,26.0,15496.0,0.1,6775.03397165276,0.0,0.0,3280.93443107605,,,,,,,,,,,,,,,,,,,,,3144.703060637226,1594.2797283551358,6078.3707538894805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,0.0,569.0,15.0,54.0,15550.0,0.1,13487.159211962735,0.0,0.0,3287.245588541031,,,,,,,,,,,,,,,,,,,,,5025.020556964232,2681.031030709242,10992.396807674768,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,0.0,598.0,16.0,29.0,15579.0,0.1,8083.6410251960915,0.0,0.0,3290.799089193344,,,,,,,,,,,,,,,,,,,,,2804.7441909123004,2502.1494276791677,7417.881042578842,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,0.0,644.0,17.0,46.0,15625.0,0.1,9482.407082607275,0.0,0.0,3296.00994348526,,,,,,,,,,,,,,,,,,,,,3626.3978162959747,2188.8971984861096,7972.925300592923,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,0.0,668.0,18.0,24.0,15649.0,0.1,6586.87047225705,0.0,0.0,3298.9664874076843,,,,,,,,,,,,,,,,,,,,,2539.1519581104913,1972.0626719004172,6098.840936955954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,0.0,770.0,19.0,102.0,15751.0,0.1,21361.129501582636,0.0,0.0,3310.5487172603607,,,,,,,,,,,,,,,,,,,,,7789.775936372279,3583.6220864558145,13687.948215980916,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,0.0,794.0,20.0,24.0,15775.0,0.1,6236.101780596763,0.0,0.0,3313.6618769168854,,,,,,,,,,,,,,,,,,,,,2658.017898794246,1591.5052491824738,5711.843163846692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,0.0,69.0,1.0,69.0,15844.0,0.1,17961.894873727302,0.0,0.0,3400.0996799468994,,,,,,,,,,,,,,,,,,,,,7293.972227859595,3629.8746662084927,13191.566203963044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,0.0,94.0,2.0,25.0,15869.0,0.1,8059.3120838578825,0.0,0.0,3403.256775856018,,,,,,,,,,,,,,,,,,,,,3925.2468032605143,2376.650346905731,7221.712461016988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,0.0,152.0,3.0,58.0,15927.0,0.1,16343.400306411524,0.0,0.0,3409.7514667510986,,,,,,,,,,,,,,,,,,,,,6392.776369448939,3834.2876915226493,12892.143671187778,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,0.0,204.0,4.0,52.0,15979.0,0.1,17170.843460460517,0.0,0.0,3415.6951053142548,,,,,,,,,,,,,,,,,,,,,6898.500802683243,3605.033223331776,13859.42561275913,33.0536780995168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,0.0,289.0,5.0,85.0,16064.0,0.1,17790.57523504395,0.0,0.0,3425.2988760471344,,,,,,,,,,,,,,,,,,,,,6419.436079570826,3170.743268833185,12584.485835535914,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,0.0,345.0,6.0,56.0,16120.0,0.1,11903.369684728043,0.0,0.0,3431.6436445713043,,,,,,,,,,,,,,,,,,,,,4788.111774134036,2388.743894337531,9409.271595972836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,0.0,374.0,7.0,29.0,16149.0,0.1,7605.286409486232,0.0,0.0,3435.3183493614197,,,,,,,,,,,,,,,,,,,,,2914.7649174293265,2228.059281269561,6897.260058597822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,0.0,420.0,8.0,46.0,16195.0,0.1,10203.461341246995,0.0,0.0,3440.455904483795,,,,,,,,,,,,,,,,,,,,,3439.3159058604974,2798.9209075619137,8796.424879656319,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,0.0,434.0,9.0,14.0,16209.0,0.1,1412.4209478760135,0.0,0.0,3442.8536303043365,,,,,,,,,,,,,,,,,,,,,479.40765205218844,449.0616005979014,1372.6189945808667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,0.0,468.0,10.0,34.0,16243.0,0.1,7632.6029663961335,0.0,0.0,3446.8580560684204,,,,,,,,,,,,,,,,,,,,,3927.3246413047336,2108.880880185822,6425.173541835038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,0.0,503.0,11.0,35.0,16278.0,0.1,10650.591460669659,0.0,0.0,3450.9405682086945,,,,,,,,,,,,,,,,,,,,,4625.504304876243,2682.0451195428723,9215.044336254434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,0.0,531.0,12.0,28.0,16306.0,0.1,6478.8579845367285,0.0,0.0,3454.3065469264984,,,,,,,,,,,,,,,,,,,,,2343.799509129641,1994.6502121544909,5940.816367697611,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,0.0,555.0,13.0,24.0,16330.0,0.1,6578.020782794509,0.0,0.0,3457.4578351974487,,,,,,,,,,,,,,,,,,,,,2749.3578187638486,1792.2652094684931,6038.337829090078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,0.0,611.0,14.0,56.0,16386.0,0.1,12701.00306369838,0.0,0.0,3464.065676212311,,,,,,,,,,,,,,,,,,,,,4609.8531330763535,2546.336493482677,10324.951851010726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,0.0,651.0,15.0,40.0,16426.0,0.1,10352.308138991944,0.0,0.0,3468.7308626174927,,,,,,,,,,,,,,,,,,,,,3804.4888563751388,2539.4208083448807,9009.807771086511,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,0.0,689.0,16.0,38.0,16464.0,0.1,9643.331590173966,0.0,0.0,3473.056407928467,,,,,,,,,,,,,,,,,,,,,4126.605792348157,2487.387605200775,8239.18109282896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,0.0,719.0,17.0,30.0,16494.0,0.1,10389.612942475653,0.0,0.0,3476.5823554992676,,,,,,,,,,,,,,,,,,,,,4016.7881507972825,2525.8634278046948,9371.06060324096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,0.0,744.0,18.0,25.0,16519.0,0.1,8450.751865634764,0.0,0.0,3479.394221305847,,,,,,,,,,,,,,,,,,,,,3500.5695304624383,2336.018676910205,7729.425041341856,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,0.0,818.0,19.0,74.0,16593.0,0.1,16185.829786912012,0.0,0.0,3487.8845903873444,,,,,,,,,,,,,,,,,,,,,6141.377811669024,3128.4465068787754,11877.573927432843,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,0.0,854.0,20.0,36.0,16629.0,0.1,5683.929485820262,0.0,0.0,3492.5221104621887,,,,,,,,,,,,,,,,,,,,,2590.268271465038,1410.033588743614,4847.906242314913,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,0.0,42.0,1.0,42.0,16671.0,0.1,13764.493164146466,0.0,0.0,3579.2142992019653,,,,,,,,,,,,,,,,,,,,,6103.256880165082,3099.6237067151446,11428.553488906364,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,0.0,57.0,2.0,15.0,16686.0,0.1,4375.234044026573,0.0,0.0,3581.434355735779,,,,,,,,,,,,,,,,,,,,,1816.2535581776187,1377.927779261814,4186.099388123589,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,0.0,108.0,3.0,51.0,16737.0,0.1,14166.475465661475,0.0,0.0,3587.3731405735016,,,,,,,,,,,,,,,,,,,,,5536.642280815488,3121.099446788289,11573.092442042209,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,0.0,142.0,4.0,34.0,16771.0,0.1,9938.778589777017,0.0,0.0,3591.316815137863,,,,,,,,,,,,,,,,,,,,,3728.4891345896867,2973.7479448026556,8847.150580569863,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,0.0,172.0,5.0,30.0,16801.0,0.1,5779.737947354257,0.0,0.0,3594.8389563560486,,,,,,,,,,,,,,,,,,,,,2105.733774533763,1469.732025553301,5252.543429235923,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,0.0,222.0,6.0,50.0,16851.0,0.1,14218.558002685944,0.0,0.0,3600.5850224494934,,,,,,,,,,,,,,,,,,,,,5064.503680013829,3421.1946740537387,11923.585514415905,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,0.0,255.0,7.0,33.0,16884.0,0.1,8622.85144453202,0.0,0.0,3604.4677991867065,,,,,,,,,,,,,,,,,,,,,3663.1729339400667,1849.19491920118,7564.538696389957,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,0.0,283.0,8.0,28.0,16912.0,0.1,8201.753734699647,0.0,0.0,3607.8269305229187,,,,,,,,,,,,,,,,,,,,,3667.6980087508937,2134.23214743817,7320.475759870823,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,0.0,343.0,9.0,60.0,16972.0,0.1,16112.93212712043,0.0,0.0,3614.619759082794,,,,,,,,,,,,,,,,,,,,,7176.114069197309,3725.0955428166512,12046.998965005656,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,0.0,371.0,10.0,28.0,17000.0,0.1,5182.21920056569,0.0,0.0,3617.976594686508,,,,,,,,,,,,,,,,,,,,,1493.6949050660974,1658.5477879001216,4860.712812108132,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,0.0,390.0,11.0,19.0,17019.0,0.1,5068.429213992649,0.0,0.0,3620.625921726227,,,,,,,,,,,,,,,,,,,,,1932.0095305007965,1645.3739419169,4796.803798793487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,0.0,425.0,12.0,35.0,17054.0,0.1,9694.795863379875,0.0,0.0,3624.7209208011627,,,,,,,,,,,,,,,,,,,,,3945.45266748672,2472.1588726776854,8482.69302087493,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,0.0,460.0,13.0,35.0,17089.0,0.1,8456.185468745698,0.0,0.0,3628.9368505477905,,,,,,,,,,,,,,,,,,,,,3532.096630419882,1937.4572754645199,7366.545911742407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,0.0,486.0,14.0,26.0,17115.0,0.1,9399.658724337456,0.0,0.0,3631.9629611968994,,,,,,,,,,,,,,,,,,,,,4009.8290598600256,2363.6430482469864,8526.786214441228,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,0.0,519.0,15.0,33.0,17148.0,0.1,10473.403824618128,0.0,0.0,3636.0579912662506,,,,,,,,,,,,,,,,,,,,,4250.828448028692,2672.447982882431,9254.80097619494,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21.0,0.0,0.0,572.0,16.0,53.0,17201.0,0.1,14205.97965181865,0.0,0.0,3641.8140144348145,,,,,,,,,,,,,,,,,,,,,6111.51421363357,3258.3887313176424,11189.549146610401,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21.0,0.0,0.0,608.0,17.0,36.0,17237.0,0.1,10005.453872404942,0.0,0.0,3646.0186579227448,,,,,,,,,,,,,,,,,,,,,3497.5706771933396,2771.4598611843444,8923.91432365609,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,21.0,0.0,0.0,630.0,18.0,22.0,17259.0,0.1,7256.639599076027,0.0,0.0,3648.771624326706,,,,,,,,,,,,,,,,,,,,,3456.437938048985,2110.734920765537,6628.12289838307,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,21.0,0.0,0.0,658.0,19.0,28.0,17287.0,0.1,5135.528123306264,0.0,0.0,3652.28964304924,,,,,,,,,,,,,,,,,,,,,2195.4488281033437,1344.6476820216867,4612.5930531959275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21.0,0.0,0.0,713.0,20.0,55.0,17342.0,0.1,13356.350067238118,0.0,0.0,3658.806693315506,,,,,,,,,,,,,,,,,,,,,5340.112068039266,2922.9316086194626,10630.842189385283,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,22.0,0.0,0.0,24.0,1.0,24.0,17366.0,0.1,7624.2288821494185,0.0,0.0,3736.494490623474,,,,,,,,,,,,,,,,,,,,,2988.5289855640817,2272.622656109811,7047.221636173898,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,22.0,0.0,0.0,53.0,2.0,29.0,17395.0,0.1,8161.874582653987,0.0,0.0,3740.057128429413,,,,,,,,,,,,,,,,,,,,,3328.5536684062613,2324.736112400383,7342.714027972831,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,22.0,0.0,0.0,90.0,3.0,37.0,17432.0,0.1,11474.02318777325,0.0,0.0,3744.38183927536,,,,,,,,,,,,,,,,,,,,,4683.7177250469085,2918.590186542291,9938.830353541369,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,22.0,0.0,0.0,124.0,4.0,34.0,17466.0,0.1,12143.285500082122,0.0,0.0,3748.5056478977203,,,,,,,,,,,,,,,,,,,,,5146.692810166061,3324.004548787725,10604.438266121473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,22.0,0.0,0.0,199.0,5.0,75.0,17541.0,0.1,19659.88384403771,0.0,0.0,3756.79394364357,,,,,,,,,,,,,,,,,,,,,7790.03642214545,3920.618266835164,14112.467003654148,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,22.0,0.0,0.0,246.0,6.0,47.0,17588.0,0.1,14739.432315048662,0.0,0.0,3762.3781402111053,,,,,,,,,,,,,,,,,,,,,6080.448614493953,3513.2593428060904,12122.866509781148,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
